video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
['"HVUo1i3L1fM","Buy One Get One for $1: The Socially Distant Social Gathering Meal | McDonald\'s","2020-11-05T20:21:23Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-05T20:21:23Z","[none]","14720910","238","178","0","https://i.ytimg.com/vi/HVUo1i3L1fM/default.jpg","True","False","There\'s a meal for every moment among friends at McDonald\'s, even when you have to stay at least six feet apart. Get all your McDonald\'s favorites, like a 10 Piece Chicken McNuggets®, a Filet-O-Fish®, Quarter Pounder with Cheese®, or Big Mac®, and get another for just a dollar.Find a McDonald\'s near you today:https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"DRSGoyMdYeg","買一送一只要加$1: 兩者兼得的一餐| McDonald\'s","2020-11-05T20:21:23Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-05T20:21:23Z","[none]","10990","41","7","0","https://i.ytimg.com/vi/DRSGoyMdYeg/default.jpg","True","False","在McDonald’s任何時刻(甚至猶豫不決時)都有專屬的一餐。買一份你愛的美食，像是10塊裝Chicken McNuggets®，只要再加一元，就可多得另一份你愛的美食，像是Big Mac®。同時擁有，再也不用抉擇。今天就搜尋你鄰近的McDonald\'s: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"iYJOW4b0uM0","Compra Uno Y Llévate Otro por $1: El No Tienes Que Escoger Solo Uno Meal  | McDonald\'s","2020-11-05T20:21:23Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-05T20:21:23Z","[none]","21659","64","16","0","https://i.ytimg.com/vi/iYJOW4b0uM0/default.jpg","True","False","Hay un meal para cada momento (indeciso) en McDonald\'s. Compra uno de tus favoritos de McDonald\'s, como unos Chicken McNuggets® de 10 pzs., y llévate otro favorito, como una Big Mac®, por tan solo $1. Nunca tendrás que escoger entre dos favoritos de nuevo.Busca un McDonald\'s cerca de ti hoy:https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"eMn3OB5V6dM","Buy One Get One for $1: The What\'s Yours Is Mine Meal  | McDonald\'s","2020-11-05T20:21:23Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-11-05T20:21:23Z","McDonald\'s bogo|mcdonald\'s buy one get one|chicken mcnuggets|QPC|quarter pounder with cheese|mcdonald\'s deals|big mac|filet o fish|buy one get one|deals at mcdonald\'s|mcdonald\'s youtube|mcdonald\'s near me","16102371","481","86","0","https://i.ytimg.com/vi/eMn3OB5V6dM/default.jpg","True","False","There\'s a meal for every moment at McDonald\'s, especially when you can get all your McDonald\'s favorites, like a Quarter Pounder with Cheese®, 10 Piece Chicken McNuggets®, Big Mac®, Or Filet-O-Fish® and get another (for your girlfriend who says she isn\'t hungry, but you know she is) for just $1.Find a McDonald\'s near you today:https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"B_35SLiyHJ4","McDonald\'s | $1 $2 $3 Dollar Menu 덕분에 “행복한 생일 아침으로 먹는” 그 음식","2020-10-20T19:05:39Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-20T19:05:39Z","[none]","5304","16","17","0","https://i.ytimg.com/vi/B_35SLiyHJ4/default.jpg","True","False","McDonald\'s $1 $2 $3 Dollar Menu로 매일매일 맛있는 아침식사를 즐길 수 있죠. 아침 8시 24분에 사실상 생일이 시작되는 경우엔 더더욱 그렇죠. Sausage McMuffin®이나 좋아하는 McDonald’s 아침메뉴를 단 몇 불로 즐기세요. 오늘, 가까운 McDonald’s 매장을 찾아보세요. https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"9cjeSBXjZ9s","El Nunca Se Es Muy Grande Para Las Mañanitas Meal | $1 $2 $3 Dollar Menu | McDonald\'s","2020-10-20T19:05:39Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-20T19:05:39Z","[none]","6013","18","7","0","https://i.ytimg.com/vi/9cjeSBXjZ9s/default.jpg","True","False","Hay un meal para cada mañana en el $1 $2 $3 Dollar Menu de McDonald\'s. Especialmente cuando empiezas a celebrar tu cumpleaños desde temprano. Disfruta de un Sausage McMuffin® or tu desayuno favorito de McDonald\'s por unos pocos dólares. Busca un restaurante cerca de ti hoy.https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"RFDW4TFtUwA","The YESSSSSS! Meal on The $1 $2 $3 Dollar Menu | McDonald\'s","2020-10-20T19:05:39Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-20T19:05:39Z","mcdonalds dollar menu|1 2 3 dollar menu|mcdonalds|mcdonalds youtube|mcchicken|mcdonalds fries|chicken mcnuggets|mcdonald\'s favorites|mcdouble|mcdonald\'s soft drink|road trip food","21545","138","18","0","https://i.ytimg.com/vi/RFDW4TFtUwA/default.jpg","True","False","There\'s a meal for every moment on the McDonald\'s $1 $2 $3 Dollar Menu. Say yessss when you can get Any Size Soft Drink or your McDonald\'s favorites, like a McChicken®, 4 piece McNuggets®,  Small Fries, or a McDouble® for just a few bucks.Find a restaurant near you today.https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"EtqMd5gQqrg","The Birthday Breakfast Meal on The $1 $2 $3 Dollar Menu | McDonald\'s","2020-10-20T19:05:39Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-20T19:05:39Z","mcdonald\'s birthday|mcdonald\'s breakfast|mcdonalds dollar menu|mcdonalds breakfast dollarmenu|mcdonalds breakfast menu|birthday breakfast|sausage mcmuffin|sausage biscuit|sausage mcgriddle|mcdonald\'s Hashbrowns","10193","47","7","0","https://i.ytimg.com/vi/EtqMd5gQqrg/default.jpg","True","False","There\'s a meal for every morning on the McDonald\'s $1 $2 $3 Dollar Menu. Especially when your birthday technically starts at 8:24 A.M. Enjoy a Sausage McMuffin® or a McDonald\'s breakfast favorite for just a few bucks. Find a restaurant near you today.https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"sRvB2aybMAE","Ang Birthday Breakfast Meal sa $1 $2 $3 Dollar Menu | McDonald\'s","2020-10-20T19:05:39Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-20T19:05:39Z","[none]","5314","22","7","0","https://i.ytimg.com/vi/sRvB2aybMAE/default.jpg","True","False","May meal para sa bawat umaga sa McDonald\'s $1 $2 $3 Dollar Menu.  Lalo na kung ang birthday mo ay mag-sisimula technically at 8:24 am. Enjoy a Sausage McMuffin® o kaya ay McDonald\'s breakfast favorite for just a few bucks. Find a restaurant near you today.   https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"lPkCL0m-xCM","用早餐來慶生的一餐就在$1 $2 $3 Dollar Menu | McDonald\'s","2020-10-20T19:05:39Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-20T19:05:39Z","[none]","4469","13","6","0","https://i.ytimg.com/vi/lPkCL0m-xCM/default.jpg","True","False","天天等著你的美味早餐，就在McDonald\'s $1 $2 $3 Dollar Menu。特別是在8:24分慶祝你生日的那一刻，快來份Sausage McMuffin®或你喜愛的McDonald\'s早餐，只要幾塊錢。今天就搜尋你附近的餐廳。https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"5lA4NKK7MIM","The J Balvin Meal | McDonald’s","2020-10-05T16:00:11Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-05T16:00:11Z","[none]","1039468","23363","4225","0","https://i.ytimg.com/vi/5lA4NKK7MIM/default.jpg","True","False","Como un sueño, pero IRL. Order now on the McDonald’s App."']
['"i_YaJyiIftk","HACER Más | Beca Nacional HACER® de McDonald’s®","2020-10-05T12:58:17Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-10-05T12:58:17Z","McDonalds|Beca nacional hacer|Hacer de McDonalds|requisitos de las becas|proceso de aplicación|consejos para aplicar a la Universidad|ayuda financiera|becas universitarias|planificador univesitario|guía financiera|consejos para la aplicaciónMcDonalds|Hacer National Scholarship|McDonalds hacer|scholarship requirements|application process|college application tips|tips for applying to college|financial aid|college scholarship|financial guide","52789","162","37","0","https://i.ytimg.com/vi/i_YaJyiIftk/default.jpg","True","False","Esta es la historia de Bridgette Ramirez, ganadora de la Beca Nacional HACER® de McDonald’s® en el 2018.Para más información sobre la Beca Nacional HACER® de McDonald’s®, visita mcdonalds.com/HACER. Termina el 3 de febrero.HACER Más descripción de texto:https://www.mcdonalds.com/us/es-us/community/hacer/hacer-mas-tv-text-description.html"']
['"LbitCgMyzWk","Reacciones Picantes | McDonald\'s","2020-09-24T14:24:27Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-24T14:24:27Z","mcdonalds hot sauce|spicy dipping sauce|mcdonalds spicy chicken|spicy chicken|chicken mcnuggets|mcdonalds spicy nuggets|spicy chicken nuggets|chicken nuggets|spicy chicken mcnuggets","29593","265","28","0","https://i.ytimg.com/vi/LbitCgMyzWk/default.jpg","True","False","Y tú, ¿cómo reaccionas a algo picante? Querrás responder esa pregunta antes de probar los Spicy Chicken McNuggets® frente a alguien más.Disponible por tiempo limitado en McDonald’s participantes.Para más información sobre los Spicy Chicken McNuggets® de McDonald’s, visita: https://www.mcdonalds.com/us/es-us/spicy-chicken-mcnuggets.htmlPara encontrarlos en un restaurante cerca de ti, visita:https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"fByVZE47AM4","No Da RIsa | McDonald\'s","2020-09-23T16:22:48Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-23T16:22:48Z","Mcdonalds spicy|mcdonalds hot sauce|spicy dipping sauce|mcdonalds spicy chicken|spicy chicken|chicken mcnuggets|mcdonalds spicy nuggets|spicy chicken nuggets|chicken nuggets|spicy chicken mcnuggets|mcdonalds spicy sauce","288155","134","24","0","https://i.ytimg.com/vi/fByVZE47AM4/default.jpg","True","False","Si respondes a la pregunta de “¿está muy picante?”, con un “JA!”, te avisamos de una vez que el empanizado de tempura picante de los Spicy Chicken McNuggets®, no da risa.Disponible por tiempo limitado en McDonald’s participantes.Para más información sobre los Spicy Chicken McNuggets® de McDonald’s, visita: https://www.mcdonalds.com/us/es-us/spicy-chicken-mcnuggets.htmlPara encontrarlos en un restaurante cerca de ti, visita:https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"D2UFYhfhd_0","No Juzgamos | McDonald\'s","2020-09-23T16:20:17Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-23T16:20:17Z","mcdonalds spicy|mcdonalds hot sauce|spicy dipping sauce|mcdonalds spicy sauce|mcdonalds spicy chicken|spicy chicken|chicken mcnuggets|mcdonalds spicy nuggets|spicy chicken nuggets|chicken nuggets|spicy chicken mcnuggets","303696","107","20","0","https://i.ytimg.com/vi/D2UFYhfhd_0/default.jpg","True","False","Ya no te tienes que llevar picante de tu casa, porque con los Spicy Chicken McNuggets® puedes ordenar la Mighty Hot Sauce®.Disponible por tiempo limitado en McDonald’s participantes.Para más información sobre los Spicy Chicken McNuggets® de McDonald’s, visita: https://www.mcdonalds.com/us/es-us/spicy-chicken-mcnuggets.htmlPara encontrarlas en un restaurante cerca de ti, visita:https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"SgsJI-SBadk","Un Picante Digno | McDonald\'s","2020-09-23T16:17:58Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-23T16:17:58Z","[none]","293267","92","16","0","https://i.ytimg.com/vi/SgsJI-SBadk/default.jpg","True","False","Los nuevos Spicy Chicken McNuggets® son empanizados en tempura picante, así que son dignos de un Sprite bieeeen frío. Disponible por tiempo limitado en McDonald’s participantes.Para más información sobre los Spicy Chicken McNuggets® de McDonald’s, visita: https://www.mcdonalds.com/us/es-us/spicy-chicken-mcnuggets.htmlPara encontrarlos en un restaurante cerca de ti, visita:https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"M1fTSQuep5w","Un Picante Digno | McDonald\'s","2020-09-23T16:17:37Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-23T16:17:37Z","Mcdonalds spicy|mcdonalds spicy chicken|spicy chicken|chicken mcnuggets|mcdonalds spicy nuggets|spicy chicken nuggets|chicken nuggets|spicy chicken mcnuggets|mcdonalds spicy sauce|mcdonalds hot sauce","32461","109","24","0","https://i.ytimg.com/vi/M1fTSQuep5w/default.jpg","True","False","Los nuevos Spicy Chicken McNuggets® son empanizados en tempura picante, así que son dignos de un Sprite bieeeen frío. Disponible por tiempo limitado en McDonald’s participantes.Para más información sobre los Spicy Chicken McNuggets® de McDonald’s, visita: https://www.mcdonalds.com/us/es-us/spicy-chicken-mcnuggets.htmlPara encontrarlos en un restaurante cerca de ti, visita:https://www.mcdonalds.com/us/es-us/restaurant-locator.html"']
['"7DutU5UFIn8","Spicy Chicken McNuggets® Cry | McDonald’s","2020-09-22T16:59:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-22T16:59:31Z","[none]","49472","470","33","0","https://i.ytimg.com/vi/7DutU5UFIn8/default.jpg","True","False","The new McDonald’s Spicy Chicken McNuggets®, breaded in spicy tempura made with aged cayenne, pack the perfect amount of heat. Why? Well, because you asked for it. Available for a limited time at participating McDonald’s. To learn more about McDonald’s Spicy Chicken McNuggets® visit: https://www.mcdonalds.com/us/en-us/spicy-chicken-mcnuggets.html To find them at a restaurant near you: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"c5yAZqVbq28","How Spicy Are They? | McDonald’s","2020-09-22T16:59:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-22T16:59:31Z","[none]","60472","484","36","0","https://i.ytimg.com/vi/c5yAZqVbq28/default.jpg","True","False","Our new Spicy Chicken McNuggets® are just the right amount of spicy. But if you get them with our new Mighty Hot Sauce...good luck. Available for a limited time at participating McDonald’s. To learn more about McDonald’s Spicy Chicken McNuggets® visit: https://www.mcdonalds.com/us/en-us/spicy-chicken-mcnuggets.html To find them at a restaurant near you: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"pIykhAx0goE","Mighty Hot Sauce | McDonald’s","2020-09-22T16:59:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-22T16:59:31Z","[none]","37869","296","29","0","https://i.ytimg.com/vi/pIykhAx0goE/default.jpg","True","False","There’s McDonald’s Spicy Chicken McNuggets® spicy. Then, there’s Mighty Hot Sauce spicy. Which is why you have to ask for it. At your own risk. Available for a limited time at participating McDonald’s. To learn more about McDonald’s Spicy Chicken McNuggets® visit: https://www.mcdonalds.com/us/en-us/spicy-chicken-mcnuggets.html To find them at a restaurant near you: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"TaG3FlDRO00","How Spicy Are Spicy Chicken McNuggets®? | McDonald’s","2020-09-22T16:59:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-22T16:59:31Z","[none]","88890","739","59","0","https://i.ytimg.com/vi/TaG3FlDRO00/default.jpg","True","False","How Spicy are McDonald’s New Spicy Chicken McNuggets®, breaded in tempura made with cayenne and chili pepper? Just the right amount of spicy. Well, unless you get the new Mighty Hot Sauce...Available for a limited time at participating McDonald’s. To learn more about McDonald’s Spicy Chicken McNuggets® visit: https://www.mcdonalds.com/us/en-us/spicy-chicken-mcnuggets.html To find them at a restaurant near you: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"xJtIxd-SxnI","Spicy Chicken McNuggets® Fire Food | McDonald’s","2020-09-22T16:59:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-22T16:59:31Z","[none]","43394","370","34","0","https://i.ytimg.com/vi/xJtIxd-SxnI/default.jpg","True","False","You said, how about a spiced-up version of McDonald’s Chicken McNuggets®. We said, ok. Introducing New Spicy Chicken McNuggets®,  breaded in a spicy tempura made with aged cayenne.Available for a limited time at participating McDonald’s.To learn more about McDonald’s Spicy Chicken McNuggets® visit: https://www.mcdonalds.com/us/en-us/spicy-chicken-mcnuggets.html To find them at a restaurant near you: https://www.mcdonalds.com/us/en-us/restaurant-locator.html"']
['"8K0lnarZ0oQ","The Travis Scott Meal | McDonald’s","2020-09-08T16:45:11Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-09-08T16:45:11Z","[none]","5013257","144271","16295","0","https://i.ytimg.com/vi/8K0lnarZ0oQ/default.jpg","True","False","Go on tour with Travis Scott. A very tiny tour of his go-to McDonald’s order."']
['"VggHncPDq68","Ordena y Paga Sin Contacto | McDonald’s","2020-08-28T19:28:33Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-08-28T19:28:33Z","[none]","324011","115","50","0","https://i.ytimg.com/vi/VggHncPDq68/default.jpg","True","False","En el McDonald’s app puedes ordenar y pagar sin contacto, y recoger tu pedido en el drive-thru o con curbside pickup, de la manera más fácil y segura posible."']
['"gzCqRIvzlEg","Contactless Order & Pay | McDonald’s","2020-08-28T17:34:47Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-08-28T17:34:47Z","[none]","24285","143","35","0","https://i.ytimg.com/vi/gzCqRIvzlEg/default.jpg","True","False","With contactless order and pay on the McDonald\'s App, and pickup from the drive-thru or curbside, your order is as seamless and safe as can be."']
['"jke2tOzGmMM","Napkins | McDonald’s","2020-08-14T15:28:26Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-08-14T15:28:26Z","quarter pounder with cheese|mcdonalds juicy burger|mcdonalds QPC|QPC|mcdonalds quarter pounder|quarter pounder|mcdonalds ketchup|mcdonalds burgers|mcdonalds youtube|mcdonalds USA","1228927","1705","314","0","https://i.ytimg.com/vi/jke2tOzGmMM/default.jpg","True","False","The hot and juicy Quarter Pounder® with Cheese isn’t called “hot and juicy” because you don’t need extra napkins, after a single bite.Order one today on the McDonald’s App or with McDelivery®Learn more about the McDonald’s App: www.mcdonalds.com/us/en-us/download-app.htmlAnd McDelivery®: www.mcdonalds.com/us/en-us/mcdelivery.html"']
['"vYhP5J1_rKk","The Secret | McDonald’s","2020-08-14T15:28:20Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-08-14T15:28:20Z","happy meal|mcdonalds kids meal|happy meal for adults|adult happy meal|mcdonalds meals|mcdonalds usa|mcdonalds youtube","206777","1209","209","0","https://i.ytimg.com/vi/vYhP5J1_rKk/default.jpg","True","False","Not sure who had to hear this but… adults can order Happy Meals, too! Order a Happy Meal® on the McDonald’s App or with McDelivery®.Learn more about the McDonald’s App: www.mcdonalds.com/us/en-us/download-app.htmlAnd McDelivery®: www.mcdonalds.com/us/en-us/mcdelivery.html"']
['"KCoIgSBCzyE","Siempre | McDonald\'s","2020-07-14T14:03:52Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-07-14T14:03:52Z","mcdonalds breakfast|big breakfast|big breakfast with hotcakes|big breakfast at mcdonalds|mcdonalds big breakfast|hotcakes and sausage|mcdonalds favorites|mcdonald\'s big breakfast with hotcakes","661400","657","148","0","https://i.ytimg.com/vi/KCoIgSBCzyE/default.jpg","True","False","Es que ordenar un Big Breakfast con Hotcakes de McDonald\'s ya es una tradición. Ordena este favorito de desayuno de McDonald’s en el app de McDonald’s o con McDelivery®Más acerca del App de McDonald\'s: https://www.mcdonalds.com/us/es-us/download-app.htmly McDelivery: https://www.mcdonalds.com/us/es-us/mcdelivery.html"']
['"P304cfTL22g","Wrapper | McDonald’s","2020-07-14T14:03:33Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-07-14T14:03:33Z","mcdonalds breakfast|mcdonalds sausage|sausage mcmuffin with egg|mcdonalds wrapper|mcdonalds cheese|mcdonalds sausage mcmuffin|mcdonalds usa|mcdonalds sausage muffin with egg","3237542","3166","515","0","https://i.ytimg.com/vi/P304cfTL22g/default.jpg","True","False","The small bits of cheese stuck to the wrapper of a McDonald\'s Sausage McMuffin® with Egg is the right way to start your morning. Order one today on the McDonald’s App or with McDelivery®.Learn more about the McDonald’s App: www.mcdonalds.com/us/en-us/download-app.htmlAnd McDelivery®: www.mcdonalds.com/us/en-us/mcdelivery.html"']
['"vO1VjeGNyT4","McNugget® Sauce Portfolio | McDonald’s","2020-07-14T14:03:17Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-07-14T14:03:17Z","mcdonalds dipping sauces|mcdonalds sauce|mcnuggets|mcnugget sauces|mcnugget dipping sauce|chicken mcnugget sauce|chicken mcnuggets|chicken nuggets and ketchup|mcdonalds chicken nuggets|mcdonalds nuggets","5867184","2282","495","0","https://i.ytimg.com/vi/vO1VjeGNyT4/default.jpg","True","False","McNuggets® deserve to be dipped in an array of sauces. May as well get started on your sauce portfolio now.Try them now when you order Chicken McNuggets® on the McDonald’s App or with McDelivery®. Learn more about the McDonald’s App: www.mcdonalds.com/us/en-us/download-app.htmlAnd McDelivery®: www.mcdonalds.com/us/en-us/mcdelivery.html"']
['"Yz2Gi8nHdgo","Trust Me | McDonald’s","2020-07-14T14:02:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-07-14T14:02:31Z","mcdonalds fries|world famous fries|share your fries|mcdonalds french fries|french fries|mcdonalds favorites|mcdonalds youtube|mcdonalds usa","5755561","4120","630","0","https://i.ytimg.com/vi/Yz2Gi8nHdgo/default.jpg","True","False","The one surefire way to avoid a friend stealing your McDonald\'s fries… is a second order. Order your World Famous Fries® now on the McDonald’s App or with McDelivery®.Learn more about the McDonald’s App: www.mcdonalds.com/us/en-us/download-app.htmlAnd McDelivery®: www.mcdonalds.com/us/en-us/mcdelivery.html"']
['"HhAsLuaonmc","More than a Drink | McDonald’s","2020-06-16T02:51:15Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-06-16T02:51:15Z","Mcdonalds drinks|mcdonalds soft drinks|mcdonalds beverages|mcdonalds coffee","2529481","421","97","0","https://i.ytimg.com/vi/HhAsLuaonmc/default.jpg","True","False","Your day might be a little different, but McDonald’s drinks are the same as they’ve always been.\xa0Visit the McDonald’s Drink Menu: https://www.mcdonalds.com/us/en-us/full-menu/drinks.html"']
['"pjRdySydgbg","More than Breakfast | McDonald’s","2020-06-16T02:05:32Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-06-16T02:05:32Z","McDonald’s Breakfast Favorites|Bacon egg and cheese biscuit|Sausage McMuffin with Egg|Bacon Egg and Cheese McGriddles|breakfast deal|McDonald\'s breakfast deal|McDonalds Breakfast Sandwich","1513498","450","85","0","https://i.ytimg.com/vi/pjRdySydgbg/default.jpg","True","False","Your morning might be a little different today, but your McDonald’s breakfast is the same as it’s always been.Visit the McDonald’s breakfast menu: https://www.mcdonalds.com/us/en-us/full-menu/breakfast.html"']
['"LgG9yWexn-w","More than Lunch | McDonald’s","2020-06-16T02:05:00Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-06-16T02:05:00Z","Mcdonalds lunch|mcdonalds lunch special|order mcdonalds lunch|mcdonalds lunch delivery","67518","326","40","0","https://i.ytimg.com/vi/LgG9yWexn-w/default.jpg","True","False","Your lunch break might be a little different, but your McDonald’s lunch order is the same as it’s always been. Visit the McDonalds menu: https://www.mcdonalds.com/us/en-us/full-menu.html"']
['"-pOS3fLy9dA","More than Lunch | McDonald’s","2020-06-16T02:04:21Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-06-16T02:04:21Z","Mcdonalds lunch|mcdonalds lunch special|order mcdonalds lunch|mcdonalds lunch delivery","3079918","804","157","0","https://i.ytimg.com/vi/-pOS3fLy9dA/default.jpg","True","False","Your day might be a little different, but your McDonald’s lunch order is the same as it’s always been. Visit the McDonalds menu: https://www.mcdonalds.com/us/en-us/full-menu.html"']
['"3HaC5D_TaEo","One of Us","2020-06-03T13:00:57Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-06-03T13:00:57Z","[none]","89913","898","667","0","https://i.ytimg.com/vi/3HaC5D_TaEo/default.jpg","True","False","They were one of us: Trayvon Martin. Michael Brown. Alton Sterling. Botham Jean. Atatiana Jefferson. Ahmaud Arbery. George Floyd."']
['"8nBAdamC7Io","Todavía | McDonald\'s","2020-05-11T14:36:14Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-05-11T14:36:14Z","[none]","22736","75","24","0","https://i.ytimg.com/vi/8nBAdamC7Io/default.jpg","True","False","Es bueno saber que ciertas cosas no han cambiado. Todavía nos cuidamos los unos a los otros. Y todavía estamos aquí para tomar tu orden."']
['"d6_9Yrfv7Nc","Still the Same | McDonald\'s","2020-05-11T13:48:12Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-05-11T13:48:12Z","[none]","26421","133","33","0","https://i.ytimg.com/vi/d6_9Yrfv7Nc/default.jpg","True","False","It\'s good to know some things haven\'t changed. We’re still looking out for each other. And we’re still here to take your order."']
['"FbJFBzBpJRc","Todavía | McDonald’s","2020-05-04T17:29:49Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-05-04T17:29:49Z","[none]","13351","65","10","0","https://i.ytimg.com/vi/FbJFBzBpJRc/default.jpg","True","False","Es bueno saber que ciertas cosas no han cambiado. Todavía nos cuidamos los unos a los otros. Y todavía estamos aquí para tomar tu orden."']
['"uN2CicKCgF8","Las Comidas Más Importantes | McDonald’s","2020-04-21T17:55:22Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-21T17:55:22Z","[none]","15067","53","17","0","https://i.ytimg.com/vi/uN2CicKCgF8/default.jpg","True","False","Estas son las comidas más importantes que hemos servido. Del 22 de abril al 5 de mayo, el personal de primeros auxilios y los profesionales de la salud disfrutarán de un Thank You Meal gratis."']
['"iXqPNuLbrko","Grandes y Valientes | McDonald’s","2020-04-21T17:55:16Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-21T17:55:16Z","[none]","9182","54","4","0","https://i.ytimg.com/vi/iXqPNuLbrko/default.jpg","True","False","Es un orgullo para nosotros haber formado parte de la vida de tantos profesionales de la salud y personal de primeros auxilios. Y es nuestro honor servirles."']
['"OTBH8EUBcfQ","Grown Brave I McDonald’s","2020-04-21T13:39:31Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-21T13:39:31Z","[none]","34150","176","30","0","https://i.ytimg.com/vi/OTBH8EUBcfQ/default.jpg","True","False","We’re proud to have been a part of the lives of so many First Responders and Healthcare workers. And it’s our honor to serve you.April 22 - May 5, enjoy a free Thank You Meal at your local McDonald’s. To redeem: ask for a free Thank You Meal, select your meal options, show service ID, and enjoy!"']
['"V4mk5oXEOwE","Most Important Meals I McDonald’s","2020-04-21T13:39:26Z","UCRI5ZedBs0_BYY4PlxD6m7w","McDonald\'s","1","2020-04-21T13:39:26Z","[none]","47363","206","26","0","https://i.ytimg.com/vi/V4mk5oXEOwE/default.jpg","True","False","These are the most important meals we’ve ever servedFrom April 22 - May 5, First Responders and Healthcare Workers can enjoy a free Thank You Meal at your local McDonald’s. To redeem: ask for a free Thank You Meal, select your meal options, show service ID, and enjoy!"']
